Category,ID,X,Y
Alpha,0a6f07c3-5bb7-11ed-a8ca-085bd6358b67,4397,7132
Gamma,0a6f0831-5bb7-11ed-95a6-085bd6358b67,7985,1707
Gamma,0a6f089f-5bb7-11ed-842e-085bd6358b67,401,4806
Delta,0a6f090d-5bb7-11ed-a742-085bd6358b67,66,4522
Gamma,0a6f097b-5bb7-11ed-b719-085bd6358b67,4048,5747
Beta,0a6f09ec-5bb7-11ed-9096-085bd6358b67,2017,391
Alpha,0a6f0a5c-5bb7-11ed-a269-085bd6358b67,8048,6870
Gamma,0a6f0ad8-5bb7-11ed-af71-085bd6358b67,7526,3165
Beta,0a6f0b4b-5bb7-11ed-9c4a-085bd6358b67,1071,5054
Gamma,0a6f0bc4-5bb7-11ed-bef5-085bd6358b67,1448,9810
Alpha,0a6f0c4d-5bb7-11ed-bd40-085bd6358b67,5833,1337
Beta,0a6f0cc8-5bb7-11ed-89cb-085bd6358b67,5705,2062
Beta,0a6f0d40-5bb7-11ed-b054-085bd6358b67,5939,3682
Alpha,0a6f0db4-5bb7-11ed-a2ff-085bd6358b67,5696,3192
Gamma,0a6f0e25-5bb7-11ed-958a-085bd6358b67,5349,4803
Gamma,0a6f0e9a-5bb7-11ed-bcc7-085bd6358b67,6345,236
Beta,0a6f0f20-5bb7-11ed-a6ac-085bd6358b67,1765,2975
Beta,0a6f0f91-5bb7-11ed-926d-085bd6358b67,2643,2634
Gamma,0a6f1002-5bb7-11ed-809c-085bd6358b67,9363,2905
Alpha,0a6f1096-5bb7-11ed-9d0f-085bd6358b67,9426,912
Beta,0a6f1117-5bb7-11ed-894a-085bd6358b67,3933,6522
Gamma,0a6f118c-5bb7-11ed-aff3-085bd6358b67,443,3129
Alpha,0a6f11fc-5bb7-11ed-87b8-085bd6358b67,3724,4257
Delta,0a6f126b-5bb7-11ed-82d0-085bd6358b67,4147,9949
Alpha,0a6f12db-5bb7-11ed-8eea-085bd6358b67,9481,8920
Delta,0a6f134d-5bb7-11ed-8435-085bd6358b67,5329,2610
Alpha,0a6f13ba-5bb7-11ed-9dde-085bd6358b67,2262,7986
Alpha,0a6f142b-5bb7-11ed-aad6-085bd6358b67,6608,1041
Delta,0a6f149f-5bb7-11ed-a04b-085bd6358b67,7068,3240
Beta,0a6f150e-5bb7-11ed-87f9-085bd6358b67,5082,8018
Gamma,0a6f157f-5bb7-11ed-9a22-085bd6358b67,6094,9360
Alpha,0a6f15ec-5bb7-11ed-855b-085bd6358b67,2159,3947
Beta,0a6f165e-5bb7-11ed-89ad-085bd6358b67,5122,4274
Beta,0a6f16ce-5bb7-11ed-b042-085bd6358b67,5994,6840
Delta,0a6f1742-5bb7-11ed-873f-085bd6358b67,1848,3844
Alpha,0a6f17b4-5bb7-11ed-ad03-085bd6358b67,1333,7892
Alpha,0a6f1824-5bb7-11ed-a91b-085bd6358b67,439,4019
Alpha,0a6f1894-5bb7-11ed-8a30-085bd6358b67,5571,6156
Delta,0a6f1906-5bb7-11ed-be76-085bd6358b67,1103,2058
Gamma,0a6f1978-5bb7-11ed-a0d2-085bd6358b67,3780,1341
Alpha,0a6f19e5-5bb7-11ed-8418-085bd6358b67,6055,2077
Delta,0a6f1a55-5bb7-11ed-9ba9-085bd6358b67,3137,8147
Gamma,0a6f1ac6-5bb7-11ed-b6b2-085bd6358b67,2567,2936
Alpha,0a6f1b38-5bb7-11ed-bb37-085bd6358b67,8345,6073
Delta,0a6f1ba8-5bb7-11ed-af5b-085bd6358b67,181,4320
Beta,0a6f1c1a-5bb7-11ed-8508-085bd6358b67,3326,7023
Gamma,0a6f1c8a-5bb7-11ed-b14b-085bd6358b67,3669,9133
Alpha,0a6f1cfb-5bb7-11ed-b7d8-085bd6358b67,6768,7717
Alpha,0a6f1d80-5bb7-11ed-92ec-085bd6358b67,124,8471
Beta,0a6f1df1-5bb7-11ed-994b-085bd6358b67,4103,5571
Beta,0a6f1e63-5bb7-11ed-a923-085bd6358b67,4971,1771
Delta,0a6f1ed8-5bb7-11ed-93f5-085bd6358b67,3673,5074
Beta,0a6f1f4d-5bb7-11ed-8e19-085bd6358b67,3561,7985
Beta,0a6f1ff8-5bb7-11ed-be6f-085bd6358b67,3020,6842
Beta,0a6f206d-5bb7-11ed-9b63-085bd6358b67,302,6287
Gamma,0a6f20e2-5bb7-11ed-9470-085bd6358b67,9952,7561
Alpha,0a6f2156-5bb7-11ed-b0d3-085bd6358b67,1151,7526
Delta,0a6f21c6-5bb7-11ed-970d-085bd6358b67,3743,8918
Alpha,0a6f2239-5bb7-11ed-8bb8-085bd6358b67,8146,7199
Delta,0a6f22a7-5bb7-11ed-a31b-085bd6358b67,2275,9950
Beta,0a6f2315-5bb7-11ed-a759-085bd6358b67,334,3008
Delta,0a6f2384-5bb7-11ed-be38-085bd6358b67,4119,3052
Alpha,0a6f23f4-5bb7-11ed-b2bb-085bd6358b67,8372,6252
Alpha,0a6f2465-5bb7-11ed-bd26-085bd6358b67,8244,2821
Delta,0a6f24d4-5bb7-11ed-a036-085bd6358b67,7728,1119
Gamma,0a6f2546-5bb7-11ed-abd8-085bd6358b67,5637,6066
Alpha,0a6f25b5-5bb7-11ed-ab1f-085bd6358b67,9273,5090
Beta,0a6f2626-5bb7-11ed-befb-085bd6358b67,8860,8887
Alpha,0a6f2694-5bb7-11ed-8952-085bd6358b67,326,1363
Alpha,0a6f2703-5bb7-11ed-b447-085bd6358b67,4664,7204
Gamma,0a6f277b-5bb7-11ed-a42a-085bd6358b67,985,4141
Alpha,0a6f27ec-5bb7-11ed-91cf-085bd6358b67,3787,4682
Beta,0a6f285d-5bb7-11ed-a158-085bd6358b67,8139,4618
Alpha,0a6f28ce-5bb7-11ed-950a-085bd6358b67,7652,5035
Beta,0a6f293c-5bb7-11ed-b73c-085bd6358b67,9818,1377
Beta,0a6f29aa-5bb7-11ed-95a9-085bd6358b67,9729,6534
Alpha,0a6f2a23-5bb7-11ed-abcc-085bd6358b67,5798,2478
Alpha,0a6f2a93-5bb7-11ed-9a34-085bd6358b67,3077,7526
Delta,0a6f2b03-5bb7-11ed-b2d5-085bd6358b67,8990,8877
Delta,0a6f2b8b-5bb7-11ed-a7b2-085bd6358b67,2423,6941
Alpha,0a6f2bfb-5bb7-11ed-9398-085bd6358b67,5329,454
Gamma,0a6f2c72-5bb7-11ed-b852-085bd6358b67,6445,3427
Gamma,0a6f2ce3-5bb7-11ed-91ac-085bd6358b67,7146,5894
Gamma,0a6f2d53-5bb7-11ed-b53e-085bd6358b67,9155,6255
Gamma,0a6f2dc3-5bb7-11ed-91ca-085bd6358b67,4693,13
Alpha,0a6f2e36-5bb7-11ed-b43d-085bd6358b67,6233,977
Beta,0a6f2ea6-5bb7-11ed-86a5-085bd6358b67,2088,9021
Gamma,0a6f2f13-5bb7-11ed-a6a0-085bd6358b67,7710,6565
Beta,0a6f2f86-5bb7-11ed-81a6-085bd6358b67,2620,7362
Beta,0a6f2ff5-5bb7-11ed-82be-085bd6358b67,9749,1347
Alpha,0a6f3066-5bb7-11ed-8198-085bd6358b67,8101,4355
Gamma,0a6f30d7-5bb7-11ed-9b03-085bd6358b67,9672,7507
Alpha,0a6f3147-5bb7-11ed-9033-085bd6358b67,3354,3715
Alpha,0a6f31b6-5bb7-11ed-9bc8-085bd6358b67,2479,2378
Gamma,0a6f3226-5bb7-11ed-b5a7-085bd6358b67,9056,6538
Gamma,0a6f32ad-5bb7-11ed-80aa-085bd6358b67,5333,1544
Gamma,0a6f332d-5bb7-11ed-8d5a-085bd6358b67,7311,5229
Alpha,0a6f33a0-5bb7-11ed-ad7a-085bd6358b67,4454,4597
Beta,0a6f3414-5bb7-11ed-a13e-085bd6358b67,3203,5053
Delta,0a6f3487-5bb7-11ed-9cca-085bd6358b67,4154,1901
Alpha,0a6f34fc-5bb7-11ed-a8c4-085bd6358b67,5346,4397
Delta,0a6f356b-5bb7-11ed-8852-085bd6358b67,8663,3793
Beta,0a6f35dc-5bb7-11ed-b6f1-085bd6358b67,7479,5258
Alpha,0a6f3665-5bb7-11ed-8663-085bd6358b67,3950,8897
Gamma,0a6f36dc-5bb7-11ed-98ec-085bd6358b67,2292,3168
Beta,0a6f3750-5bb7-11ed-ab5c-085bd6358b67,1633,1131
Delta,0a6f37bf-5bb7-11ed-a676-085bd6358b67,8309,5607
Delta,0a6f3834-5bb7-11ed-a7e0-085bd6358b67,5216,7701
Delta,0a6f38a5-5bb7-11ed-8cf9-085bd6358b67,8517,156
Gamma,0a6f391a-5bb7-11ed-8b5b-085bd6358b67,277,1919
Alpha,0a6f398b-5bb7-11ed-b150-085bd6358b67,9574,9293
Gamma,0a6f3a0e-5bb7-11ed-a779-085bd6358b67,9268,4537
Alpha,0a6f3a7e-5bb7-11ed-b712-085bd6358b67,8596,9753
Delta,0a6f3af0-5bb7-11ed-b8b1-085bd6358b67,3054,9727
Alpha,0a6f3b5f-5bb7-11ed-948d-085bd6358b67,7528,2231
Alpha,0a6f3bd2-5bb7-11ed-ada8-085bd6358b67,317,6271
Beta,0a6f3c43-5bb7-11ed-901e-085bd6358b67,3089,3261
Gamma,0a6f3cb2-5bb7-11ed-9524-085bd6358b67,9034,620
Beta,0a6f3d23-5bb7-11ed-a747-085bd6358b67,9021,7798
Gamma,0a6f3d97-5bb7-11ed-8727-085bd6358b67,3877,3151
Gamma,0a6f3e06-5bb7-11ed-ab6b-085bd6358b67,304,4405
Gamma,0a6f3e75-5bb7-11ed-a826-085bd6358b67,3039,5857
Delta,0a6f3ee5-5bb7-11ed-ae63-085bd6358b67,2529,5202
Gamma,0a6f3f5a-5bb7-11ed-9e66-085bd6358b67,2716,4755
Gamma,0a6f3fc9-5bb7-11ed-9c84-085bd6358b67,7771,6183
Gamma,0a6f403a-5bb7-11ed-92fa-085bd6358b67,4193,8745
Beta,0a6f40ae-5bb7-11ed-971b-085bd6358b67,7365,5029
Beta,0a6f411d-5bb7-11ed-98c2-085bd6358b67,1817,1378
Alpha,0a6f4191-5bb7-11ed-9215-085bd6358b67,2806,6246
Alpha,0a6f41fe-5bb7-11ed-a927-085bd6358b67,8766,8581
Beta,0a6f426e-5bb7-11ed-af31-085bd6358b67,5471,9668
Delta,0a6f42db-5bb7-11ed-9ec6-085bd6358b67,6385,363
Beta,0a6f434b-5bb7-11ed-a38d-085bd6358b67,4547,6620
Delta,0a6f43bf-5bb7-11ed-a455-085bd6358b67,8248,8379
Beta,0a6f442e-5bb7-11ed-8235-085bd6358b67,3559,1436
Alpha,0a6f449c-5bb7-11ed-a1f9-085bd6358b67,370,7989
Delta,0a6f4515-5bb7-11ed-87aa-085bd6358b67,1852,5963
Alpha,0a6f459c-5bb7-11ed-8fab-085bd6358b67,6758,9769
Alpha,0a6f4616-5bb7-11ed-b4cb-085bd6358b67,5198,9986
Gamma,0a6f468a-5bb7-11ed-9388-085bd6358b67,5141,2189
Gamma,0a6f46fc-5bb7-11ed-b522-085bd6358b67,9382,986
Delta,0a6f489a-5bb7-11ed-aa08-085bd6358b67,3520,2748
Gamma,0a6f492f-5bb7-11ed-9a6f-085bd6358b67,2121,616
Beta,0a6f499f-5bb7-11ed-b4d4-085bd6358b67,377,7527
Delta,0a6f4a0e-5bb7-11ed-a125-085bd6358b67,683,8631
Gamma,0a6f4a80-5bb7-11ed-b600-085bd6358b67,5300,4110
Alpha,0a6f4af0-5bb7-11ed-8d70-085bd6358b67,5270,291
Alpha,0a6f4b62-5bb7-11ed-8fbd-085bd6358b67,4757,5003
Beta,0a6f4bd3-5bb7-11ed-bd50-085bd6358b67,9995,6961
Beta,0a6f4c42-5bb7-11ed-9ae2-085bd6358b67,4478,6916
Gamma,0a6f4cb1-5bb7-11ed-857c-085bd6358b67,7466,5960
Delta,0a6f4d1e-5bb7-11ed-9710-085bd6358b67,3850,2036
Beta,0a6f4d8b-5bb7-11ed-b775-085bd6358b67,7486,9090
Delta,0a6f4dfd-5bb7-11ed-b853-085bd6358b67,9708,5434
Delta,0a6f4e7b-5bb7-11ed-8910-085bd6358b67,1357,6089
Alpha,0a6f4eed-5bb7-11ed-a631-085bd6358b67,900,5943
Alpha,0a6f4f5a-5bb7-11ed-9211-085bd6358b67,1731,7356
Alpha,0a6f4fc9-5bb7-11ed-8c95-085bd6358b67,7001,5911
Beta,0a6f5045-5bb7-11ed-87fa-085bd6358b67,5120,2477
Alpha,0a6f50b8-5bb7-11ed-bea6-085bd6358b67,7304,8644
Gamma,0a6f5126-5bb7-11ed-8a73-085bd6358b67,6953,9489
Gamma,0a6f5195-5bb7-11ed-afa6-085bd6358b67,6439,6258
Beta,0a6f5208-5bb7-11ed-959a-085bd6358b67,393,2591
Gamma,0a6f527c-5bb7-11ed-ae6e-085bd6358b67,1505,4350
Gamma,0a6f52f1-5bb7-11ed-a05b-085bd6358b67,4421,9106
Gamma,0a6f5361-5bb7-11ed-8eb1-085bd6358b67,4033,8884
Gamma,0a6f53d1-5bb7-11ed-ae4d-085bd6358b67,104,1988
Beta,0a6f543e-5bb7-11ed-a8f5-085bd6358b67,945,1511
Delta,0a6f54ad-5bb7-11ed-b206-085bd6358b67,2133,5878
Gamma,0a6f551d-5bb7-11ed-8b21-085bd6358b67,8884,4266
Gamma,0a6f558e-5bb7-11ed-a1ff-085bd6358b67,6017,4738
Delta,0a6f5602-5bb7-11ed-a48b-085bd6358b67,4790,910
Gamma,0a6f5673-5bb7-11ed-b425-085bd6358b67,8228,4046
Delta,0a6f56e1-5bb7-11ed-8715-085bd6358b67,3916,8397
Delta,0a6f576c-5bb7-11ed-9eee-085bd6358b67,7153,9126
Delta,0a6f57dd-5bb7-11ed-91e6-085bd6358b67,3871,2981
Alpha,0a6f584e-5bb7-11ed-821a-085bd6358b67,2588,885
Gamma,0a6f58bf-5bb7-11ed-b488-085bd6358b67,4895,1090
Gamma,0a6f592e-5bb7-11ed-889e-085bd6358b67,4654,6220
Alpha,0a6f599f-5bb7-11ed-8838-085bd6358b67,3527,1412
Gamma,0a6f5a2c-5bb7-11ed-9aca-085bd6358b67,1659,6791
Gamma,0a6f5a9e-5bb7-11ed-b6f7-085bd6358b67,4919,570
Gamma,0a6f5b0f-5bb7-11ed-a909-085bd6358b67,9205,4838
Beta,0a6f5b83-5bb7-11ed-9fae-085bd6358b67,1382,4947
Delta,0a6f5bf2-5bb7-11ed-9147-085bd6358b67,6215,9963
Gamma,0a6f5c60-5bb7-11ed-81c7-085bd6358b67,5369,9468
Beta,0a6f5cd1-5bb7-11ed-820f-085bd6358b67,8452,4430
Alpha,0a6f5d60-5bb7-11ed-a9e5-085bd6358b67,997,2741
Gamma,0a6f5dd3-5bb7-11ed-91cb-085bd6358b67,7740,5152
Alpha,0a6f5e45-5bb7-11ed-8010-085bd6358b67,2072,806
Beta,0a6f5ebd-5bb7-11ed-873d-085bd6358b67,3089,9242
Delta,0a6f5f30-5bb7-11ed-b6fe-085bd6358b67,1132,631
Gamma,0a6f5fa3-5bb7-11ed-8a71-085bd6358b67,2520,4834
Alpha,0a6f6017-5bb7-11ed-ad34-085bd6358b67,5664,3730
Alpha,0a6f608a-5bb7-11ed-adec-085bd6358b67,9,472
Gamma,0a6f60fe-5bb7-11ed-a08f-085bd6358b67,1076,2199
Alpha,0a6f616f-5bb7-11ed-9e33-085bd6358b67,4586,2516
Delta,0a6f61e1-5bb7-11ed-acc8-085bd6358b67,730,7677
Alpha,0a6f6253-5bb7-11ed-b926-085bd6358b67,6507,2725
Beta,0a6f62c5-5bb7-11ed-97d8-085bd6358b67,9619,3320
Gamma,0a6f633b-5bb7-11ed-a2e7-085bd6358b67,8874,1396
Beta,0a6f63ad-5bb7-11ed-a27f-085bd6358b67,5666,9386
Delta,0a6f641b-5bb7-11ed-ae37-085bd6358b67,1502,4477
Alpha,0a6f648e-5bb7-11ed-a8cc-085bd6358b67,9240,7711
Beta,0a6f64fe-5bb7-11ed-85c0-085bd6358b67,916,9191
Alpha,0a6f65d7-5bb7-11ed-9e07-085bd6358b67,6100,5715
Gamma,0a6f664b-5bb7-11ed-9002-085bd6358b67,1819,6666
Gamma,0a6f66bb-5bb7-11ed-a618-085bd6358b67,9761,872
Delta,0a6f672c-5bb7-11ed-a2f2-085bd6358b67,1974,1751
Gamma,0a6f679b-5bb7-11ed-8d1e-085bd6358b67,8060,1598
Delta,0a6f680f-5bb7-11ed-9093-085bd6358b67,5930,9238
Delta,0a6f6884-5bb7-11ed-9268-085bd6358b67,1474,9670
Alpha,0a6f68f2-5bb7-11ed-bd04-085bd6358b67,93,7062
Beta,0a6f6969-5bb7-11ed-a525-085bd6358b67,5774,7578
Gamma,0a6f69db-5bb7-11ed-bb83-085bd6358b67,3892,4301
Delta,0a6f6a55-5bb7-11ed-a1c6-085bd6358b67,6179,1317
Gamma,0a6f6abd-5bb7-11ed-a77f-085bd6358b67,3256,8738
Alpha,0a6f6b15-5bb7-11ed-96f9-085bd6358b67,4466,6637
Alpha,0a6f6b54-5bb7-11ed-8554-085bd6358b67,9067,5728
Alpha,0a6f6b84-5bb7-11ed-90cd-085bd6358b67,4485,2415
Alpha,0a6f6baf-5bb7-11ed-919a-085bd6358b67,595,5638
Beta,0a6f6bdc-5bb7-11ed-a20d-085bd6358b67,7257,246
Alpha,0a6f6c1b-5bb7-11ed-9492-085bd6358b67,9209,4633
Gamma,0a6f6c4c-5bb7-11ed-9c55-085bd6358b67,2207,8159
Beta,0a6f6c7c-5bb7-11ed-a61c-085bd6358b67,3437,871
Alpha,0a6f6ca9-5bb7-11ed-92c1-085bd6358b67,366,146
Gamma,0a6f6d8b-5bb7-11ed-9cfe-085bd6358b67,3700,541
Alpha,0a6f6dbb-5bb7-11ed-8770-085bd6358b67,4599,3398
Beta,0a6f6de8-5bb7-11ed-8913-085bd6358b67,4606,4399
Gamma,0a6f6e14-5bb7-11ed-91c9-085bd6358b67,2951,751
Alpha,0a6f6e41-5bb7-11ed-96e5-085bd6358b67,7786,7680
Alpha,0a6f6e6f-5bb7-11ed-ad6a-085bd6358b67,4323,364
Delta,0a6f6e9c-5bb7-11ed-af88-085bd6358b67,7924,6536
Gamma,0a6f6ec9-5bb7-11ed-8e3c-085bd6358b67,2389,8854
Alpha,0a6f6ef4-5bb7-11ed-87d7-085bd6358b67,1299,3097
Delta,0a6f6f24-5bb7-11ed-858a-085bd6358b67,6044,3502
Delta,0a6f6f51-5bb7-11ed-ba92-085bd6358b67,9170,2246
Delta,0a6f6f87-5bb7-11ed-9ca8-085bd6358b67,6083,4554
Delta,0a6f6fb4-5bb7-11ed-b2e2-085bd6358b67,7164,5861
Delta,0a6f6fe0-5bb7-11ed-b97d-085bd6358b67,9995,9046
Delta,0a6f700e-5bb7-11ed-b3f0-085bd6358b67,3508,6128
Alpha,0a6f703a-5bb7-11ed-9428-085bd6358b67,170,9766
Delta,0a6f7066-5bb7-11ed-8f38-085bd6358b67,5521,7986
Beta,0a6f7094-5bb7-11ed-8e08-085bd6358b67,5692,6123
Beta,0a6f70c1-5bb7-11ed-89aa-085bd6358b67,8980,3343
Alpha,0a6f70ee-5bb7-11ed-90f5-085bd6358b67,4576,5375
Alpha,0a6f711a-5bb7-11ed-9b26-085bd6358b67,5453,5959
Beta,0a6f7148-5bb7-11ed-a470-085bd6358b67,2461,1901
Delta,0a6f7174-5bb7-11ed-8d92-085bd6358b67,1899,284
Delta,0a6f71a1-5bb7-11ed-8861-085bd6358b67,5043,9563
Delta,0a6f71ce-5bb7-11ed-9bb8-085bd6358b67,2624,5794
Alpha,0a6f71fc-5bb7-11ed-9258-085bd6358b67,8880,400
Alpha,0a6f7229-5bb7-11ed-a00a-085bd6358b67,4220,7772
Alpha,0a6f7257-5bb7-11ed-8ceb-085bd6358b67,8786,2554
Beta,0a6f7283-5bb7-11ed-a295-085bd6358b67,2898,9735
Alpha,0a6f72b0-5bb7-11ed-9620-085bd6358b67,5510,6223
Delta,0a6f72dc-5bb7-11ed-94b2-085bd6358b67,5924,9827
Beta,0a6f7309-5bb7-11ed-b1de-085bd6358b67,304,4380
Beta,0a6f733a-5bb7-11ed-9312-085bd6358b67,777,7813
Beta,0a6f7367-5bb7-11ed-a62e-085bd6358b67,3023,3810
Beta,0a6f7393-5bb7-11ed-a97a-085bd6358b67,9901,8855
Gamma,0a6f73c0-5bb7-11ed-bf64-085bd6358b67,7155,5511
Alpha,0a6f73ed-5bb7-11ed-aa64-085bd6358b67,155,9340
Beta,0a6f741a-5bb7-11ed-b94a-085bd6358b67,9827,3356
Beta,0a6f7446-5bb7-11ed-b7d7-085bd6358b67,1115,1149
Beta,0a6f7473-5bb7-11ed-b225-085bd6358b67,8263,3007
Gamma,0a6f74ad-5bb7-11ed-be69-085bd6358b67,8121,1536
Delta,0a6f74dc-5bb7-11ed-88ac-085bd6358b67,6890,1624
Delta,0a6f7514-5bb7-11ed-8c8a-085bd6358b67,4200,7521
Gamma,0a6f7542-5bb7-11ed-96b5-085bd6358b67,4198,7903
Gamma,0a6f756f-5bb7-11ed-9fb0-085bd6358b67,2994,7979
Delta,0a6f75b0-5bb7-11ed-ba95-085bd6358b67,1257,7906
Delta,0a6f75df-5bb7-11ed-8dec-085bd6358b67,4385,5430
Gamma,0a6f760e-5bb7-11ed-a364-085bd6358b67,8281,2392
Gamma,0a6f763c-5bb7-11ed-9607-085bd6358b67,3297,241
Gamma,0a6f7669-5bb7-11ed-a8db-085bd6358b67,7767,5431
Gamma,0a6f7696-5bb7-11ed-857c-085bd6358b67,5029,2060
Beta,0a6f76c5-5bb7-11ed-944a-085bd6358b67,6348,5220
Alpha,0a6f76f1-5bb7-11ed-bc45-085bd6358b67,3710,1831
Delta,0a6f771f-5bb7-11ed-98d0-085bd6358b67,7421,9499
Beta,0a6f774c-5bb7-11ed-8f9c-085bd6358b67,5595,7448
Gamma,0a6f7778-5bb7-11ed-9d2e-085bd6358b67,6906,2053
Alpha,0a6f77a5-5bb7-11ed-9f25-085bd6358b67,9940,5526
Alpha,0a6f77d1-5bb7-11ed-a02e-085bd6358b67,949,494
Gamma,0a6f77ff-5bb7-11ed-8b40-085bd6358b67,922,2575
Delta,0a6f782b-5bb7-11ed-8e79-085bd6358b67,4360,1463
Gamma,0a6f7858-5bb7-11ed-8256-085bd6358b67,8933,9785
Gamma,0a6f7884-5bb7-11ed-b0cd-085bd6358b67,8932,4281
Delta,0a6f78b1-5bb7-11ed-a99a-085bd6358b67,9853,7889
Delta,0a6f78dc-5bb7-11ed-8091-085bd6358b67,1611,1141
Delta,0a6f790a-5bb7-11ed-84fd-085bd6358b67,4339,325
Delta,0a6f7937-5bb7-11ed-81c0-085bd6358b67,4401,7066
Delta,0a6f7966-5bb7-11ed-ac62-085bd6358b67,8992,6222
Alpha,0a6f7994-5bb7-11ed-8b99-085bd6358b67,7603,1308
Delta,0a6f79c0-5bb7-11ed-889f-085bd6358b67,4769,3261
Alpha,0a6f79eb-5bb7-11ed-98de-085bd6358b67,3568,2893
Beta,0a6f7a18-5bb7-11ed-a4e1-085bd6358b67,4357,6608
Beta,0a6f7a44-5bb7-11ed-9532-085bd6358b67,2351,8010
Beta,0a6f7a72-5bb7-11ed-8945-085bd6358b67,9626,200
Alpha,0a6f7a9f-5bb7-11ed-8c62-085bd6358b67,3359,2036
Gamma,0a6f7ad7-5bb7-11ed-9c87-085bd6358b67,3900,6747
Alpha,0a6f7b05-5bb7-11ed-b631-085bd6358b67,433,2812
Alpha,0a6f7b33-5bb7-11ed-a6cf-085bd6358b67,2510,9064
Delta,0a6f7b60-5bb7-11ed-90ca-085bd6358b67,461,6965
Gamma,0a6f7b8c-5bb7-11ed-a4d7-085bd6358b67,9620,5828
Delta,0a6f7bb8-5bb7-11ed-a0ba-085bd6358b67,5240,4966
Gamma,0a6f7be5-5bb7-11ed-81b6-085bd6358b67,8801,9063
Delta,0a6f7c10-5bb7-11ed-8cf3-085bd6358b67,8414,8911
Delta,0a6f7c47-5bb7-11ed-93fb-085bd6358b67,6687,6747
Delta,0a6f7c75-5bb7-11ed-a0e0-085bd6358b67,7421,572
Gamma,0a6f7ca5-5bb7-11ed-9c2f-085bd6358b67,7698,7290
Gamma,0a6f7cd2-5bb7-11ed-9b25-085bd6358b67,4504,4919
Alpha,0a6f7cff-5bb7-11ed-882b-085bd6358b67,8773,7664
Beta,0a6f7d2b-5bb7-11ed-b8cd-085bd6358b67,9730,8619
Gamma,0a6f7d57-5bb7-11ed-9fe6-085bd6358b67,9370,4135
Alpha,0a6f7d8c-5bb7-11ed-a0a5-085bd6358b67,7746,7741
Beta,0a6f7dba-5bb7-11ed-8a66-085bd6358b67,4720,1080
Delta,0a6f7de8-5bb7-11ed-91d8-085bd6358b67,8049,6948
Gamma,0a6f7e17-5bb7-11ed-90ef-085bd6358b67,3418,3986
Beta,0a6f7e43-5bb7-11ed-ab73-085bd6358b67,1947,1634
Gamma,0a6f7e70-5bb7-11ed-99f0-085bd6358b67,1857,2708
Delta,0a6f7e9e-5bb7-11ed-83ee-085bd6358b67,6875,180
Gamma,0a6f7eca-5bb7-11ed-9869-085bd6358b67,1311,397
Delta,0a6f7ef6-5bb7-11ed-8b24-085bd6358b67,400,2564
Delta,0a6f7f23-5bb7-11ed-9adc-085bd6358b67,8252,4093
Gamma,0a6f7f50-5bb7-11ed-9762-085bd6358b67,4267,7097
Alpha,0a6f7f7d-5bb7-11ed-96b2-085bd6358b67,1993,5151
Beta,0a6f7fa8-5bb7-11ed-b427-085bd6358b67,2634,9873
Beta,0a6f7fd6-5bb7-11ed-a038-085bd6358b67,2173,6927
Delta,0a6f8002-5bb7-11ed-af95-085bd6358b67,7904,1721
Delta,0a6f802e-5bb7-11ed-8c36-085bd6358b67,22,6150
Alpha,0a6f8066-5bb7-11ed-8fcc-085bd6358b67,4560,8923
Beta,0a6f8094-5bb7-11ed-80c0-085bd6358b67,3135,7032
Gamma,0a6f80c4-5bb7-11ed-a943-085bd6358b67,708,8405
Gamma,0a6f80ef-5bb7-11ed-9660-085bd6358b67,9665,287
Alpha,0a6f811c-5bb7-11ed-9b8a-085bd6358b67,1890,7624
Alpha,0a6f814a-5bb7-11ed-ac41-085bd6358b67,527,7178
Gamma,0a6f8176-5bb7-11ed-9bc6-085bd6358b67,7038,7558
Delta,0a6f81a3-5bb7-11ed-baff-085bd6358b67,8453,2041
Gamma,0a6f81cf-5bb7-11ed-b52c-085bd6358b67,1398,7574
Beta,0a6f81ff-5bb7-11ed-9331-085bd6358b67,3732,4905
Delta,0a6f822a-5bb7-11ed-9759-085bd6358b67,7787,664
Delta,0a6f8258-5bb7-11ed-8775-085bd6358b67,2175,823
Gamma,0a6f8285-5bb7-11ed-9f68-085bd6358b67,2010,3691
Gamma,0a6f82b0-5bb7-11ed-a4c1-085bd6358b67,4165,3855
Alpha,0a6f82dc-5bb7-11ed-9bf7-085bd6358b67,7928,9407
Alpha,0a6f8308-5bb7-11ed-9c77-085bd6358b67,6584,2812
Beta,0a6f8334-5bb7-11ed-9ede-085bd6358b67,173,9810
Alpha,0a6f8360-5bb7-11ed-a6b6-085bd6358b67,2422,664
Gamma,0a6f838f-5bb7-11ed-ab44-085bd6358b67,6140,4483
Gamma,0a6f83bd-5bb7-11ed-a804-085bd6358b67,236,9844
Alpha,0a6f83f4-5bb7-11ed-b92e-085bd6358b67,208,1263
Gamma,0a6f8423-5bb7-11ed-945d-085bd6358b67,7468,6617
Alpha,0a6f8453-5bb7-11ed-85a6-085bd6358b67,634,3755
Delta,0a6f8482-5bb7-11ed-bfcf-085bd6358b67,5540,4667
Gamma,0a6f84b9-5bb7-11ed-92e9-085bd6358b67,9730,6742
Gamma,0a6f84e9-5bb7-11ed-b4b6-085bd6358b67,1576,8650
Delta,0a6f8518-5bb7-11ed-8eb8-085bd6358b67,1717,4550
