Category,ID,X,Y
Gamma,32a79e68-5bb7-11ed-9671-085bd6358b67,9919,8717
Beta,32a79f05-5bb7-11ed-b2f5-085bd6358b67,1558,7075
Gamma,32a79f9f-5bb7-11ed-9b4c-085bd6358b67,3499,6236
Alpha,32a7a039-5bb7-11ed-bb3c-085bd6358b67,7097,1923
Delta,32a7a0d4-5bb7-11ed-87b4-085bd6358b67,7993,5354
Beta,32a7a16a-5bb7-11ed-957e-085bd6358b67,9400,666
Delta,32a7a20b-5bb7-11ed-8119-085bd6358b67,4274,7150
Gamma,32a7a2e0-5bb7-11ed-af09-085bd6358b67,2437,2171
Gamma,32a7a386-5bb7-11ed-9917-085bd6358b67,995,9364
Delta,32a7a42c-5bb7-11ed-9772-085bd6358b67,8908,6114
Alpha,32a7a4cf-5bb7-11ed-9e61-085bd6358b67,9300,4855
Gamma,32a7a56c-5bb7-11ed-89c5-085bd6358b67,2877,9965
Beta,32a7a60d-5bb7-11ed-bea8-085bd6358b67,8293,2164
Beta,32a7a6a9-5bb7-11ed-84b5-085bd6358b67,1516,7683
Gamma,32a7a73f-5bb7-11ed-950b-085bd6358b67,7192,5622
Gamma,32a7a7d5-5bb7-11ed-87d2-085bd6358b67,2631,1564
Alpha,32a7a871-5bb7-11ed-abcb-085bd6358b67,8570,9227
Alpha,32a7a912-5bb7-11ed-90a8-085bd6358b67,5959,9877
Gamma,32a7a9ab-5bb7-11ed-a665-085bd6358b67,9336,6011
Delta,32a7aa45-5bb7-11ed-88b2-085bd6358b67,1385,4837
Gamma,32a7aae3-5bb7-11ed-ae6c-085bd6358b67,7548,7072
Alpha,32a7ab7d-5bb7-11ed-b4a2-085bd6358b67,1500,8426
Delta,32a7ac2b-5bb7-11ed-96ff-085bd6358b67,7234,5801
Beta,32a7acc2-5bb7-11ed-99fb-085bd6358b67,6105,3773
Alpha,32a7ad5f-5bb7-11ed-b401-085bd6358b67,3580,6236
Alpha,32a7ae01-5bb7-11ed-b248-085bd6358b67,9240,1594
Beta,32a7ae97-5bb7-11ed-8331-085bd6358b67,9704,5547
Delta,32a7af32-5bb7-11ed-9f7e-085bd6358b67,210,7548
Alpha,32a7afda-5bb7-11ed-9af6-085bd6358b67,1270,4604
Delta,32a7b081-5bb7-11ed-bb5a-085bd6358b67,454,3719
Delta,32a7b10c-5bb7-11ed-ac96-085bd6358b67,7143,3071
Alpha,32a7b18f-5bb7-11ed-a166-085bd6358b67,8404,3100
Gamma,32a7b218-5bb7-11ed-b21e-085bd6358b67,6753,6544
Delta,32a7b2a0-5bb7-11ed-a977-085bd6358b67,2987,8492
Alpha,32a7b324-5bb7-11ed-84e0-085bd6358b67,1737,662
Beta,32a7b3d4-5bb7-11ed-bf1a-085bd6358b67,9481,12
Alpha,32a7b46c-5bb7-11ed-b667-085bd6358b67,6749,5189
Gamma,32a7b504-5bb7-11ed-a484-085bd6358b67,7517,8409
Alpha,32a7b5a0-5bb7-11ed-9553-085bd6358b67,8753,2787
Delta,32a7b62f-5bb7-11ed-944d-085bd6358b67,7379,7403
Delta,32a7b6ba-5bb7-11ed-9b3d-085bd6358b67,7253,3848
Delta,32a7b743-5bb7-11ed-b3be-085bd6358b67,4560,9086
Beta,32a7b7c8-5bb7-11ed-89c1-085bd6358b67,2182,507
Gamma,32a7b84b-5bb7-11ed-ae8a-085bd6358b67,3997,671
Beta,32a7b8cf-5bb7-11ed-80d8-085bd6358b67,1486,6557
Delta,32a7b964-5bb7-11ed-86e5-085bd6358b67,2819,9793
Delta,32a7b9e7-5bb7-11ed-8299-085bd6358b67,562,1548
Beta,32a7ba71-5bb7-11ed-83b2-085bd6358b67,4025,6289
Alpha,32a7bafa-5bb7-11ed-9570-085bd6358b67,8958,6891
Beta,32a7bb81-5bb7-11ed-87aa-085bd6358b67,7821,6145
Gamma,32a7bc09-5bb7-11ed-b9c5-085bd6358b67,7613,8429
Delta,32a7bc95-5bb7-11ed-b7c2-085bd6358b67,9683,9671
Gamma,32a7bd1a-5bb7-11ed-b274-085bd6358b67,8114,5453
Gamma,32a7bda0-5bb7-11ed-95aa-085bd6358b67,8928,1075
Beta,32a7be2a-5bb7-11ed-8df2-085bd6358b67,4860,2175
Alpha,32a7beb1-5bb7-11ed-ba3b-085bd6358b67,5096,5362
Delta,32a7bf37-5bb7-11ed-84b0-085bd6358b67,2241,7434
Delta,32a7bfbd-5bb7-11ed-bc12-085bd6358b67,8317,8488
Alpha,32a7c041-5bb7-11ed-a3c1-085bd6358b67,6815,8010
Beta,32a7c0c3-5bb7-11ed-bba0-085bd6358b67,2567,8918
Beta,32a7c166-5bb7-11ed-83b0-085bd6358b67,3853,6889
Delta,32a7c1ec-5bb7-11ed-ab32-085bd6358b67,6492,4135
Delta,32a7c276-5bb7-11ed-89e8-085bd6358b67,5031,7313
Alpha,32a7c2f9-5bb7-11ed-9a03-085bd6358b67,6400,738
Alpha,32a7c382-5bb7-11ed-983d-085bd6358b67,1423,404
Delta,32a7c40e-5bb7-11ed-99d2-085bd6358b67,8967,1359
Delta,32a7c493-5bb7-11ed-8bd9-085bd6358b67,331,6272
Beta,32a7c516-5bb7-11ed-a0e4-085bd6358b67,7217,2378
Gamma,32a7c59b-5bb7-11ed-b8f4-085bd6358b67,7223,9803
Alpha,32a7c620-5bb7-11ed-bb40-085bd6358b67,7911,411
Delta,32a7c6a3-5bb7-11ed-a97f-085bd6358b67,6026,7760
Delta,32a7c729-5bb7-11ed-a1bf-085bd6358b67,7461,643
Alpha,32a7c7af-5bb7-11ed-8fcd-085bd6358b67,7279,2282
Beta,32a7c835-5bb7-11ed-a704-085bd6358b67,7691,7302
Gamma,32a7c8b8-5bb7-11ed-8b6d-085bd6358b67,5048,8030
Delta,32a7c93d-5bb7-11ed-9161-085bd6358b67,5066,2688
Gamma,32a7c9c3-5bb7-11ed-b4f5-085bd6358b67,907,6860
Alpha,32a7ca48-5bb7-11ed-9497-085bd6358b67,5053,6784
Alpha,32a7caef-5bb7-11ed-b603-085bd6358b67,7259,1808
Beta,32a7cb77-5bb7-11ed-bfa8-085bd6358b67,5656,3625
Alpha,32a7cc04-5bb7-11ed-a275-085bd6358b67,9194,9007
Alpha,32a7cc89-5bb7-11ed-9d20-085bd6358b67,5229,3227
Gamma,32a7cd0f-5bb7-11ed-a080-085bd6358b67,2066,9204
Gamma,32a7cd93-5bb7-11ed-b3a1-085bd6358b67,1074,3155
Gamma,32a7ce1d-5bb7-11ed-ba67-085bd6358b67,4907,8512
Beta,32a7ceaa-5bb7-11ed-9aa8-085bd6358b67,4874,752
Beta,32a7cf2d-5bb7-11ed-9b2c-085bd6358b67,6401,289
Alpha,32a7cfc4-5bb7-11ed-a76e-085bd6358b67,3040,5401
Alpha,32a7d04e-5bb7-11ed-913b-085bd6358b67,1522,8355
Delta,32a7d0dc-5bb7-11ed-804a-085bd6358b67,6493,399
Alpha,32a7d167-5bb7-11ed-826e-085bd6358b67,1374,1634
Gamma,32a7d212-5bb7-11ed-9540-085bd6358b67,7682,8766
Alpha,32a7d2ba-5bb7-11ed-a470-085bd6358b67,4387,6836
Alpha,32a7d345-5bb7-11ed-9966-085bd6358b67,9909,8724
Beta,32a7d3cc-5bb7-11ed-a252-085bd6358b67,2155,9719
Beta,32a7d452-5bb7-11ed-8ae8-085bd6358b67,9293,2150
Delta,32a7d4d9-5bb7-11ed-be7f-085bd6358b67,1764,8079
Gamma,32a7d561-5bb7-11ed-b760-085bd6358b67,5050,1518
Delta,32a7d5e1-5bb7-11ed-a4e2-085bd6358b67,3790,5985
Gamma,32a7d66c-5bb7-11ed-bbce-085bd6358b67,9330,1033
Alpha,32a7d6fc-5bb7-11ed-8f88-085bd6358b67,9362,9824
Gamma,32a7d784-5bb7-11ed-a147-085bd6358b67,8269,8039
Delta,32a7d80e-5bb7-11ed-80c8-085bd6358b67,3937,9929
Delta,32a7d89c-5bb7-11ed-8f79-085bd6358b67,9781,5708
Delta,32a7d921-5bb7-11ed-8e79-085bd6358b67,9981,8389
Delta,32a7d9a7-5bb7-11ed-8c6d-085bd6358b67,7495,961
Delta,32a7da2e-5bb7-11ed-a960-085bd6358b67,9230,7611
Gamma,32a7dab6-5bb7-11ed-a559-085bd6358b67,4388,1714
Gamma,32a7db39-5bb7-11ed-b719-085bd6358b67,6232,7025
Delta,32a7dbc3-5bb7-11ed-b1bf-085bd6358b67,7887,7423
Delta,32a7dc47-5bb7-11ed-b0eb-085bd6358b67,392,4049
Beta,32a7dcd0-5bb7-11ed-916b-085bd6358b67,3969,6934
Delta,32a7dd55-5bb7-11ed-87d4-085bd6358b67,9783,8477
Delta,32a7ddd7-5bb7-11ed-b2fc-085bd6358b67,5624,5839
Alpha,32a7de63-5bb7-11ed-9c51-085bd6358b67,5061,1831
Alpha,32a7dee5-5bb7-11ed-99b8-085bd6358b67,4789,3813
Beta,32a7df6c-5bb7-11ed-9ef8-085bd6358b67,5756,2751
Alpha,32a7dff0-5bb7-11ed-8a5b-085bd6358b67,4363,9964
Beta,32a7e082-5bb7-11ed-80fb-085bd6358b67,7455,5235
Gamma,32a7e109-5bb7-11ed-b95d-085bd6358b67,4526,6213
Alpha,32a7e1b4-5bb7-11ed-868e-085bd6358b67,5273,4472
Gamma,32a7e23f-5bb7-11ed-9dc3-085bd6358b67,5300,4384
Alpha,32a7e2ca-5bb7-11ed-9a89-085bd6358b67,6537,5874
Alpha,32a7e36c-5bb7-11ed-9dbf-085bd6358b67,2648,5076
Delta,32a7e3f6-5bb7-11ed-906c-085bd6358b67,219,4739
Alpha,32a7e480-5bb7-11ed-938f-085bd6358b67,9116,9742
Alpha,32a7e505-5bb7-11ed-9c90-085bd6358b67,6147,5630
Delta,32a7e589-5bb7-11ed-b06b-085bd6358b67,4515,5917
Alpha,32a7e610-5bb7-11ed-ad08-085bd6358b67,572,6271
Delta,32a7e698-5bb7-11ed-ac71-085bd6358b67,8808,8187
Beta,32a7e71b-5bb7-11ed-8c2e-085bd6358b67,2649,2472
Beta,32a7e7a3-5bb7-11ed-9e33-085bd6358b67,9723,5358
Beta,32a7e826-5bb7-11ed-9c09-085bd6358b67,5841,1833
Alpha,32a7ea1e-5bb7-11ed-857b-085bd6358b67,7289,3244
Gamma,32a7eac5-5bb7-11ed-b59e-085bd6358b67,9397,6623
Alpha,32a7eb52-5bb7-11ed-9e22-085bd6358b67,2946,2772
Delta,32a7ec47-5bb7-11ed-b3ac-085bd6358b67,7387,4335
Gamma,32a7edbd-5bb7-11ed-b680-085bd6358b67,3008,9441
Gamma,32a7eea3-5bb7-11ed-977f-085bd6358b67,1713,9432
Delta,32a7ef43-5bb7-11ed-8943-085bd6358b67,4826,5049
Alpha,32a7efdb-5bb7-11ed-afc0-085bd6358b67,5845,3260
Delta,32a7f06c-5bb7-11ed-8b0a-085bd6358b67,816,7247
Alpha,32a7f0f5-5bb7-11ed-a095-085bd6358b67,8343,8694
Beta,32a7f17e-5bb7-11ed-b9cd-085bd6358b67,5870,4807
Alpha,32a7f210-5bb7-11ed-b24d-085bd6358b67,6436,7750
Delta,32a7f29b-5bb7-11ed-8b25-085bd6358b67,4546,5963
Gamma,32a7f321-5bb7-11ed-8815-085bd6358b67,999,1490
Alpha,32a7f3a6-5bb7-11ed-b07f-085bd6358b67,5586,2765
Gamma,32a7f449-5bb7-11ed-ae5b-085bd6358b67,5439,732
Delta,32a7f4d3-5bb7-11ed-854a-085bd6358b67,5926,9405
Gamma,32a7f558-5bb7-11ed-9afc-085bd6358b67,3047,8760
Beta,32a7f5ee-5bb7-11ed-bd76-085bd6358b67,6098,5367
Gamma,32a7f673-5bb7-11ed-8ebe-085bd6358b67,7811,1564
Beta,32a7f6fd-5bb7-11ed-b070-085bd6358b67,5634,9746
Gamma,32a7f788-5bb7-11ed-ae06-085bd6358b67,8052,7143
Alpha,32a7f85c-5bb7-11ed-9196-085bd6358b67,6300,4630
Delta,32a7f8e1-5bb7-11ed-b3b9-085bd6358b67,9448,5522
Alpha,32a7f975-5bb7-11ed-b220-085bd6358b67,9560,6284
Beta,32a7fa02-5bb7-11ed-959e-085bd6358b67,835,3153
Beta,32a7fa88-5bb7-11ed-ab1e-085bd6358b67,5338,9245
Delta,32a7fb0c-5bb7-11ed-94fd-085bd6358b67,5930,7190
Alpha,32a7fb93-5bb7-11ed-b130-085bd6358b67,1218,1945
Gamma,32a7fcc6-5bb7-11ed-b083-085bd6358b67,3170,9009
Alpha,32a7fd5f-5bb7-11ed-b68e-085bd6358b67,2851,3038
Gamma,32a7fdf6-5bb7-11ed-a131-085bd6358b67,6949,9500
Gamma,32a7fe84-5bb7-11ed-aed3-085bd6358b67,6787,4185
Delta,32a7ff11-5bb7-11ed-86be-085bd6358b67,2698,5929
Gamma,32a7ff96-5bb7-11ed-864d-085bd6358b67,5981,6506
Gamma,32a8001b-5bb7-11ed-b877-085bd6358b67,5213,8848
Alpha,32a800a5-5bb7-11ed-8dd3-085bd6358b67,7108,9667
Beta,32a8012e-5bb7-11ed-acd2-085bd6358b67,4068,1712
Delta,32a801af-5bb7-11ed-94b5-085bd6358b67,6950,320
Gamma,32a80238-5bb7-11ed-9faf-085bd6358b67,7075,8752
Gamma,32a802bd-5bb7-11ed-96fa-085bd6358b67,8986,4114
Delta,32a80356-5bb7-11ed-8d9b-085bd6358b67,9088,878
Beta,32a8040f-5bb7-11ed-84b4-085bd6358b67,603,2131
Delta,32a804a0-5bb7-11ed-89bc-085bd6358b67,9178,2026
Alpha,32a804fc-5bb7-11ed-bc2b-085bd6358b67,9523,4679
Delta,32a80537-5bb7-11ed-9dce-085bd6358b67,2827,9003
Beta,32a80566-5bb7-11ed-822b-085bd6358b67,118,3644
Alpha,32a80592-5bb7-11ed-8f1a-085bd6358b67,9561,6632
Gamma,32a805c1-5bb7-11ed-a166-085bd6358b67,8195,9
Alpha,32a805ec-5bb7-11ed-acb5-085bd6358b67,4184,9894
Alpha,32a80619-5bb7-11ed-8f9c-085bd6358b67,5914,2584
Beta,32a80645-5bb7-11ed-aa7d-085bd6358b67,7505,6708
Alpha,32a80671-5bb7-11ed-8135-085bd6358b67,794,5103
Gamma,32a806ab-5bb7-11ed-b0c0-085bd6358b67,8576,8885
Alpha,32a806d9-5bb7-11ed-834b-085bd6358b67,8261,5516
Delta,32a80704-5bb7-11ed-990b-085bd6358b67,3633,4653
Delta,32a8072f-5bb7-11ed-bedc-085bd6358b67,8533,7516
Beta,32a8075b-5bb7-11ed-85df-085bd6358b67,4264,737
Alpha,32a80786-5bb7-11ed-825b-085bd6358b67,834,5990
Delta,32a807b2-5bb7-11ed-9c42-085bd6358b67,3194,9221
Delta,32a807df-5bb7-11ed-84fc-085bd6358b67,2401,2521
Delta,32a8080c-5bb7-11ed-938b-085bd6358b67,9695,1139
Alpha,32a80837-5bb7-11ed-9f7d-085bd6358b67,7637,6517
Beta,32a8092d-5bb7-11ed-819b-085bd6358b67,8200,8772
Beta,32a8095b-5bb7-11ed-9b69-085bd6358b67,8189,3728
Gamma,32a80987-5bb7-11ed-aa63-085bd6358b67,7600,4512
Gamma,32a809b4-5bb7-11ed-8ca7-085bd6358b67,5909,8942
Beta,32a809de-5bb7-11ed-aea0-085bd6358b67,6017,8755
Beta,32a80a0a-5bb7-11ed-8555-085bd6358b67,3668,8101
Alpha,32a80a35-5bb7-11ed-a7ce-085bd6358b67,6787,3533
Delta,32a80a60-5bb7-11ed-b61d-085bd6358b67,2755,1534
Beta,32a80a8c-5bb7-11ed-9af0-085bd6358b67,6581,1301
Beta,32a80ac9-5bb7-11ed-b501-085bd6358b67,3236,6276
Beta,32a80af6-5bb7-11ed-9de8-085bd6358b67,857,8224
Delta,32a80b25-5bb7-11ed-b44a-085bd6358b67,2858,2851
Delta,32a80b53-5bb7-11ed-8695-085bd6358b67,3305,2819
Gamma,32a80b80-5bb7-11ed-ba41-085bd6358b67,1839,2997
Gamma,32a80bae-5bb7-11ed-a182-085bd6358b67,9490,5777
Alpha,32a80bd9-5bb7-11ed-a02e-085bd6358b67,2597,835
Beta,32a80c0a-5bb7-11ed-b976-085bd6358b67,2279,2267
Gamma,32a80c36-5bb7-11ed-a092-085bd6358b67,3696,6429
Delta,32a80c61-5bb7-11ed-b775-085bd6358b67,7719,5303
Delta,32a80c8d-5bb7-11ed-88e6-085bd6358b67,5888,6062
Alpha,32a80cb9-5bb7-11ed-bab6-085bd6358b67,57,9899
Alpha,32a80ce5-5bb7-11ed-8e6c-085bd6358b67,662,9148
Beta,32a80d26-5bb7-11ed-a7db-085bd6358b67,6221,8014
Delta,32a80d53-5bb7-11ed-92ac-085bd6358b67,296,1936
Gamma,32a80d81-5bb7-11ed-b695-085bd6358b67,3833,7183
Beta,32a80dac-5bb7-11ed-8516-085bd6358b67,998,4416
Alpha,32a80dd7-5bb7-11ed-bba7-085bd6358b67,957,7227
Beta,32a80e04-5bb7-11ed-9d23-085bd6358b67,3308,3299
Alpha,32a80e31-5bb7-11ed-80a6-085bd6358b67,3040,7996
Gamma,32a80e60-5bb7-11ed-bbb8-085bd6358b67,4498,1094
Alpha,32a80e91-5bb7-11ed-8f1c-085bd6358b67,2290,140
Delta,32a80ebd-5bb7-11ed-86ff-085bd6358b67,8162,6214
Gamma,32a80eeb-5bb7-11ed-94c4-085bd6358b67,9386,9017
Alpha,32a80f17-5bb7-11ed-8445-085bd6358b67,3409,1843
Gamma,32a80f43-5bb7-11ed-9910-085bd6358b67,9366,962
Delta,32a80f70-5bb7-11ed-96a0-085bd6358b67,7135,7282
Beta,32a80f9c-5bb7-11ed-8c03-085bd6358b67,3515,9928
Beta,32a80fc7-5bb7-11ed-ad21-085bd6358b67,1743,7181
Gamma,32a80ff5-5bb7-11ed-95ab-085bd6358b67,1197,7
Delta,32a81021-5bb7-11ed-9a9a-085bd6358b67,6751,4189
Beta,32a8104c-5bb7-11ed-a234-085bd6358b67,9137,825
Alpha,32a81079-5bb7-11ed-b60b-085bd6358b67,4979,9250
Gamma,32a810a3-5bb7-11ed-bd2b-085bd6358b67,9316,7536
Alpha,32a810ce-5bb7-11ed-b86e-085bd6358b67,7054,6382
Alpha,32a810f9-5bb7-11ed-83db-085bd6358b67,6059,6524
Alpha,32a81125-5bb7-11ed-8a94-085bd6358b67,2158,9333
Gamma,32a8114f-5bb7-11ed-8d37-085bd6358b67,2795,7101
Gamma,32a8117c-5bb7-11ed-869b-085bd6358b67,1216,8724
Gamma,32a811a7-5bb7-11ed-9fee-085bd6358b67,5973,3277
Alpha,32a811d3-5bb7-11ed-bba5-085bd6358b67,7475,7471
Beta,32a811ff-5bb7-11ed-9c2e-085bd6358b67,6494,4549
Delta,32a8122a-5bb7-11ed-b7a2-085bd6358b67,4120,6376
Beta,32a81265-5bb7-11ed-be4c-085bd6358b67,4643,5197
Alpha,32a8129d-5bb7-11ed-be18-085bd6358b67,1878,3972
Beta,32a812cb-5bb7-11ed-a006-085bd6358b67,2816,3865
Beta,32a812f8-5bb7-11ed-8aa4-085bd6358b67,1286,7234
Gamma,32a81323-5bb7-11ed-b938-085bd6358b67,6679,5038
Delta,32a8134f-5bb7-11ed-9fd8-085bd6358b67,7372,9916
Gamma,32a8137a-5bb7-11ed-88ef-085bd6358b67,2274,9392
Delta,32a813a5-5bb7-11ed-8182-085bd6358b67,8418,8001
Gamma,32a813d0-5bb7-11ed-a906-085bd6358b67,7044,4772
Beta,32a813fd-5bb7-11ed-b5f0-085bd6358b67,4442,8373
Alpha,32a8142d-5bb7-11ed-b838-085bd6358b67,9801,115
Gamma,32a81466-5bb7-11ed-8a82-085bd6358b67,642,6505
Alpha,32a81494-5bb7-11ed-88d5-085bd6358b67,1682,4983
Beta,32a814c1-5bb7-11ed-b24b-085bd6358b67,3140,9136
Beta,32a814ed-5bb7-11ed-95e5-085bd6358b67,8942,6623
Beta,32a81518-5bb7-11ed-a6bf-085bd6358b67,7317,5418
Beta,32a81546-5bb7-11ed-b9a1-085bd6358b67,800,7162
Beta,32a81572-5bb7-11ed-9d48-085bd6358b67,5667,5602
Beta,32a8159e-5bb7-11ed-9149-085bd6358b67,3000,7415
Gamma,32a815ca-5bb7-11ed-b97e-085bd6358b67,9291,9746
Alpha,32a815f5-5bb7-11ed-b31c-085bd6358b67,5949,2483
Gamma,32a81622-5bb7-11ed-9136-085bd6358b67,2209,1851
Delta,32a8164e-5bb7-11ed-a7a6-085bd6358b67,9197,7976
Delta,32a8167a-5bb7-11ed-9184-085bd6358b67,6333,5983
Beta,32a816a6-5bb7-11ed-a1eb-085bd6358b67,6299,1144
Alpha,32a816d2-5bb7-11ed-acbb-085bd6358b67,3873,4112
Alpha,32a816fe-5bb7-11ed-aec9-085bd6358b67,4378,9914
Alpha,32a81729-5bb7-11ed-907f-085bd6358b67,3103,1569
Beta,32a81755-5bb7-11ed-b8b4-085bd6358b67,2976,6840
Gamma,32a81782-5bb7-11ed-8443-085bd6358b67,2871,5332
Beta,32a817ae-5bb7-11ed-b1ee-085bd6358b67,3954,5572
Gamma,32a817db-5bb7-11ed-9982-085bd6358b67,3910,8646
Beta,32a81807-5bb7-11ed-a891-085bd6358b67,4501,8860
Alpha,32a8183e-5bb7-11ed-bfb0-085bd6358b67,4491,1431
Alpha,32a81869-5bb7-11ed-9779-085bd6358b67,8220,7401
Alpha,32a81894-5bb7-11ed-b1d6-085bd6358b67,1226,8777
Gamma,32a818bf-5bb7-11ed-b167-085bd6358b67,6656,3847
Gamma,32a818ea-5bb7-11ed-b7e2-085bd6358b67,4141,8976
Alpha,32a81915-5bb7-11ed-8a60-085bd6358b67,5426,6951
Gamma,32a8193f-5bb7-11ed-b3b5-085bd6358b67,7481,1123
Beta,32a8196b-5bb7-11ed-bdab-085bd6358b67,7926,6629
Gamma,32a81997-5bb7-11ed-9e90-085bd6358b67,9506,3746
Beta,32a819d0-5bb7-11ed-9f61-085bd6358b67,6207,105
Beta,32a81a00-5bb7-11ed-89ce-085bd6358b67,3766,4276
Gamma,32a81a2c-5bb7-11ed-a938-085bd6358b67,376,8940
Gamma,32a81a5c-5bb7-11ed-badd-085bd6358b67,6947,622
Alpha,32a81a88-5bb7-11ed-80bc-085bd6358b67,3621,5429
Beta,32a81ab4-5bb7-11ed-9b05-085bd6358b67,3188,917
Alpha,32a81ae3-5bb7-11ed-b796-085bd6358b67,2109,364
Delta,32a81b10-5bb7-11ed-b4fe-085bd6358b67,5748,156
Delta,32a81b3b-5bb7-11ed-94d5-085bd6358b67,5552,6002
Beta,32a81b67-5bb7-11ed-870a-085bd6358b67,4623,6489
Delta,32a81ba6-5bb7-11ed-98ec-085bd6358b67,2637,3063
Alpha,32a81bd5-5bb7-11ed-b8a5-085bd6358b67,4491,8453
Delta,32a81c00-5bb7-11ed-b860-085bd6358b67,3778,2077
Delta,32a81c2c-5bb7-11ed-b05d-085bd6358b67,6577,3992
Alpha,32a81c57-5bb7-11ed-8155-085bd6358b67,8695,3064
Alpha,32a81c81-5bb7-11ed-93cc-085bd6358b67,3957,8653
Beta,32a81cad-5bb7-11ed-bb4c-085bd6358b67,7843,8891
Gamma,32a81cd8-5bb7-11ed-83e8-085bd6358b67,7686,688
Delta,32a81d04-5bb7-11ed-bce6-085bd6358b67,6888,3190
Gamma,32a81d2e-5bb7-11ed-8051-085bd6358b67,3165,4425
Delta,32a81d5a-5bb7-11ed-b931-085bd6358b67,5819,8173
Delta,32a81d87-5bb7-11ed-8e66-085bd6358b67,3641,1316
Beta,32a81dbd-5bb7-11ed-8cf7-085bd6358b67,9526,9721
Delta,32a81dee-5bb7-11ed-a46d-085bd6358b67,2714,6590
Alpha,32a81e18-5bb7-11ed-82a8-085bd6358b67,1228,6468
Gamma,32a81e45-5bb7-11ed-b5b4-085bd6358b67,1467,4312
Gamma,32a81e70-5bb7-11ed-893e-085bd6358b67,3300,2633
Beta,32a81e9f-5bb7-11ed-a0c2-085bd6358b67,8914,9423
Delta,32a81eca-5bb7-11ed-a28c-085bd6358b67,8105,7889
Beta,32a81ef5-5bb7-11ed-bbcf-085bd6358b67,6388,5527
Alpha,32a81f21-5bb7-11ed-a9d2-085bd6358b67,2219,4149
Gamma,32a81f4c-5bb7-11ed-8f8f-085bd6358b67,4432,2425
Alpha,32a81f77-5bb7-11ed-8aa7-085bd6358b67,8654,1776
Delta,32a81fa1-5bb7-11ed-993f-085bd6358b67,9646,5733
Delta,32a81fcc-5bb7-11ed-818b-085bd6358b67,1029,9306
Alpha,32a81ff8-5bb7-11ed-9df1-085bd6358b67,6080,6876
Beta,32a82024-5bb7-11ed-99f4-085bd6358b67,6518,8685
Gamma,32a82050-5bb7-11ed-82d6-085bd6358b67,4018,678
Delta,32a8207a-5bb7-11ed-8eb0-085bd6358b67,8321,9889
Alpha,32a820a5-5bb7-11ed-8169-085bd6358b67,7769,3405
Beta,32a820d1-5bb7-11ed-a01b-085bd6358b67,5389,9382
Gamma,32a820fc-5bb7-11ed-9724-085bd6358b67,3628,5328
Alpha,32a82127-5bb7-11ed-a0c4-085bd6358b67,1825,7231
Gamma,32a82162-5bb7-11ed-839a-085bd6358b67,4340,5980
Beta,32a82191-5bb7-11ed-a302-085bd6358b67,7137,5604
Alpha,32a821be-5bb7-11ed-83e1-085bd6358b67,2451,2426
Beta,32a821ea-5bb7-11ed-97d0-085bd6358b67,8206,5779
Delta,32a82217-5bb7-11ed-895b-085bd6358b67,3342,926
Beta,32a82243-5bb7-11ed-bfd5-085bd6358b67,4943,999
Alpha,32a8226e-5bb7-11ed-b74c-085bd6358b67,7946,1868
Alpha,32a82299-5bb7-11ed-9c63-085bd6358b67,1381,7683
Beta,32a822c4-5bb7-11ed-9a9c-085bd6358b67,2296,693
Beta,32a822f1-5bb7-11ed-8d21-085bd6358b67,2095,3848
Gamma,32a8232d-5bb7-11ed-aba3-085bd6358b67,1824,7057
Gamma,32a8236b-5bb7-11ed-a855-085bd6358b67,4235,5893
Beta,32a82397-5bb7-11ed-b1ff-085bd6358b67,7630,5446
Alpha,32a823c5-5bb7-11ed-a884-085bd6358b67,7040,8978
Beta,32a823f2-5bb7-11ed-90f6-085bd6358b67,6978,9446
Beta,32a8241e-5bb7-11ed-a211-085bd6358b67,2842,5681
Beta,32a8244b-5bb7-11ed-93d1-085bd6358b67,7005,9651
Beta,32a82475-5bb7-11ed-8891-085bd6358b67,6898,2336
Alpha,32a824a0-5bb7-11ed-84bb-085bd6358b67,662,7591
Delta,32a824cb-5bb7-11ed-a5b8-085bd6358b67,8128,5945
Gamma,32a824f7-5bb7-11ed-9741-085bd6358b67,5145,5582
Alpha,32a82527-5bb7-11ed-ae00-085bd6358b67,4178,5307
Delta,32a82554-5bb7-11ed-9b57-085bd6358b67,3243,7986
Beta,32a82580-5bb7-11ed-bc32-085bd6358b67,9800,595
Gamma,32a825b5-5bb7-11ed-8c12-085bd6358b67,3646,7457
Alpha,32a825e8-5bb7-11ed-86d2-085bd6358b67,9109,6685
Gamma,32a82613-5bb7-11ed-94ae-085bd6358b67,6239,75
Alpha,32a82640-5bb7-11ed-889e-085bd6358b67,7061,2309
Alpha,32a8266d-5bb7-11ed-b65c-085bd6358b67,6035,1161
Beta,32a82697-5bb7-11ed-aac6-085bd6358b67,3156,1971
Alpha,32a826c5-5bb7-11ed-8e3a-085bd6358b67,665,7800
Alpha,32a826f2-5bb7-11ed-a6d0-085bd6358b67,9999,7624
Delta,32a8271c-5bb7-11ed-a22c-085bd6358b67,8149,7521
Delta,32a82747-5bb7-11ed-a594-085bd6358b67,4650,8085
Beta,32a82771-5bb7-11ed-82d5-085bd6358b67,8729,8828
Beta,32a8279d-5bb7-11ed-8565-085bd6358b67,4780,471
Delta,32a827c8-5bb7-11ed-8098-085bd6358b67,1608,9827
Alpha,32a827f5-5bb7-11ed-8e4c-085bd6358b67,3397,1617
