Category,ID,X,Y
Delta,1c83a73b-5bf7-11ed-b968-085bd6358b67,1255,4314
Alpha,1c83a8b4-5bf7-11ed-bdf6-085bd6358b67,2294,4375
Gamma,1c83aa33-5bf7-11ed-9671-085bd6358b67,9919,8717
Beta,1c83abaf-5bf7-11ed-b2f5-085bd6358b67,1558,7075
Gamma,1c83ad25-5bf7-11ed-9b4c-085bd6358b67,3499,6236
Alpha,1c83aea0-5bf7-11ed-bb3c-085bd6358b67,7097,1923
Delta,1c83b017-5bf7-11ed-87b4-085bd6358b67,7993,5354
Beta,1c83b18d-5bf7-11ed-957e-085bd6358b67,9400,666
Delta,1c83b305-5bf7-11ed-8119-085bd6358b67,4274,7150
Gamma,1c83b48d-5bf7-11ed-af09-085bd6358b67,2437,2171
Gamma,1c83b5ff-5bf7-11ed-9917-085bd6358b67,995,9364
Delta,1c83b77c-5bf7-11ed-9772-085bd6358b67,8908,6114
Alpha,1c83b8fe-5bf7-11ed-9e61-085bd6358b67,9300,4855
Gamma,1c83ba71-5bf7-11ed-89c5-085bd6358b67,2877,9965
Beta,1c83bbf2-5bf7-11ed-bea8-085bd6358b67,8293,2164
Beta,1c83bd6b-5bf7-11ed-84b5-085bd6358b67,1516,7683
Gamma,1c83bedf-5bf7-11ed-950b-085bd6358b67,7192,5622
Gamma,1c83c054-5bf7-11ed-87d2-085bd6358b67,2631,1564
Alpha,1c83c1d0-5bf7-11ed-abcb-085bd6358b67,8570,9227
Alpha,1c83c353-5bf7-11ed-90a8-085bd6358b67,5959,9877
Gamma,1c83c4e1-5bf7-11ed-a665-085bd6358b67,9336,6011
Delta,1c83c65c-5bf7-11ed-88b2-085bd6358b67,1385,4837
Gamma,1c83c7de-5bf7-11ed-ae6c-085bd6358b67,7548,7072
Alpha,1c83c953-5bf7-11ed-b4a2-085bd6358b67,1500,8426
Delta,1c83cad8-5bf7-11ed-96ff-085bd6358b67,7234,5801
Beta,1c83cc49-5bf7-11ed-99fb-085bd6358b67,6105,3773
Alpha,1c83cdc3-5bf7-11ed-b401-085bd6358b67,3580,6236
Alpha,1c83cf50-5bf7-11ed-b248-085bd6358b67,9240,1594
Beta,1c83d0c7-5bf7-11ed-8331-085bd6358b67,9704,5547
Delta,1c83d24a-5bf7-11ed-9f7e-085bd6358b67,210,7548
Alpha,1c83d33c-5bf7-11ed-9af6-085bd6358b67,1270,4604
Delta,1c83d3d5-5bf7-11ed-bb5a-085bd6358b67,454,3719
Delta,1c83d46f-5bf7-11ed-ac96-085bd6358b67,7143,3071
Alpha,1c83d506-5bf7-11ed-a166-085bd6358b67,8404,3100
Gamma,1c83d5a1-5bf7-11ed-b21e-085bd6358b67,6753,6544
Delta,1c83d63b-5bf7-11ed-a977-085bd6358b67,2987,8492
Alpha,1c83d6e2-5bf7-11ed-84e0-085bd6358b67,1737,662
Beta,1c83d77c-5bf7-11ed-bf1a-085bd6358b67,9481,12
Alpha,1c83d819-5bf7-11ed-b667-085bd6358b67,6749,5189
Gamma,1c83d8b5-5bf7-11ed-a484-085bd6358b67,7517,8409
Alpha,1c83d956-5bf7-11ed-9553-085bd6358b67,8753,2787
Delta,1c83d9f2-5bf7-11ed-944d-085bd6358b67,7379,7403
Delta,1c83da8c-5bf7-11ed-9b3d-085bd6358b67,7253,3848
Delta,1c83db23-5bf7-11ed-b3be-085bd6358b67,4560,9086
Beta,1c83dbbc-5bf7-11ed-89c1-085bd6358b67,2182,507
Gamma,1c83dc52-5bf7-11ed-ae8a-085bd6358b67,3997,671
Beta,1c83dce9-5bf7-11ed-80d8-085bd6358b67,1486,6557
Delta,1c83dd89-5bf7-11ed-86e5-085bd6358b67,2819,9793
Delta,1c83de1e-5bf7-11ed-8299-085bd6358b67,562,1548
Beta,1c83deb9-5bf7-11ed-83b2-085bd6358b67,4025,6289
Alpha,1c83df55-5bf7-11ed-9570-085bd6358b67,8958,6891
Beta,1c83dfef-5bf7-11ed-87aa-085bd6358b67,7821,6145
Gamma,1c83e097-5bf7-11ed-b9c5-085bd6358b67,7613,8429
Delta,1c83e135-5bf7-11ed-b7c2-085bd6358b67,9683,9671
Gamma,1c83e1cc-5bf7-11ed-b274-085bd6358b67,8114,5453
Gamma,1c83e265-5bf7-11ed-95aa-085bd6358b67,8928,1075
Beta,1c83e300-5bf7-11ed-8df2-085bd6358b67,4860,2175
Alpha,1c83e39b-5bf7-11ed-ba3b-085bd6358b67,5096,5362
Delta,1c83e433-5bf7-11ed-84b0-085bd6358b67,2241,7434
Delta,1c83e4cc-5bf7-11ed-bc12-085bd6358b67,8317,8488
Alpha,1c83e562-5bf7-11ed-a3c1-085bd6358b67,6815,8010
Beta,1c83e5f8-5bf7-11ed-bba0-085bd6358b67,2567,8918
Beta,1c83e690-5bf7-11ed-83b0-085bd6358b67,3853,6889
Delta,1c83e729-5bf7-11ed-ab32-085bd6358b67,6492,4135
Delta,1c83e7c5-5bf7-11ed-89e8-085bd6358b67,5031,7313
Alpha,1c83e85b-5bf7-11ed-9a03-085bd6358b67,6400,738
Alpha,1c83e8f6-5bf7-11ed-983d-085bd6358b67,1423,404
Delta,1c83e991-5bf7-11ed-99d2-085bd6358b67,8967,1359
Delta,1c83ea29-5bf7-11ed-8bd9-085bd6358b67,331,6272
Beta,1c83eac0-5bf7-11ed-a0e4-085bd6358b67,7217,2378
Gamma,1c83eb59-5bf7-11ed-b8f4-085bd6358b67,7223,9803
Alpha,1c83ebf0-5bf7-11ed-bb40-085bd6358b67,7911,411
Delta,1c83ec86-5bf7-11ed-a97f-085bd6358b67,6026,7760
Delta,1c83ed1f-5bf7-11ed-a1bf-085bd6358b67,7461,643
Alpha,1c83edb7-5bf7-11ed-8fcd-085bd6358b67,7279,2282
Beta,1c83ee51-5bf7-11ed-a704-085bd6358b67,7691,7302
Gamma,1c83eee9-5bf7-11ed-8b6d-085bd6358b67,5048,8030
Delta,1c83ef80-5bf7-11ed-9161-085bd6358b67,5066,2688
Gamma,1c83f02a-5bf7-11ed-b4f5-085bd6358b67,907,6860
Alpha,1c83f0c2-5bf7-11ed-9497-085bd6358b67,5053,6784
Alpha,1c83f159-5bf7-11ed-b603-085bd6358b67,7259,1808
Beta,1c83f1f3-5bf7-11ed-bfa8-085bd6358b67,5656,3625
Alpha,1c83f29e-5bf7-11ed-a275-085bd6358b67,9194,9007
Alpha,1c83f352-5bf7-11ed-9d20-085bd6358b67,5229,3227
Gamma,1c83f3ed-5bf7-11ed-a080-085bd6358b67,2066,9204
Gamma,1c83f486-5bf7-11ed-b3a1-085bd6358b67,1074,3155
Gamma,1c83f521-5bf7-11ed-ba67-085bd6358b67,4907,8512
Beta,1c83f5c0-5bf7-11ed-9aa8-085bd6358b67,4874,752
Beta,1c83f656-5bf7-11ed-9b2c-085bd6358b67,6401,289
Alpha,1c83f6fb-5bf7-11ed-a76e-085bd6358b67,3040,5401
Alpha,1c83f796-5bf7-11ed-913b-085bd6358b67,1522,8355
Delta,1c83f838-5bf7-11ed-804a-085bd6358b67,6493,399
Alpha,1c83f8d1-5bf7-11ed-826e-085bd6358b67,1374,1634
Gamma,1c83f969-5bf7-11ed-9540-085bd6358b67,7682,8766
Alpha,1c83fa00-5bf7-11ed-a470-085bd6358b67,4387,6836
Alpha,1c83fa9a-5bf7-11ed-9966-085bd6358b67,9909,8724
Beta,1c83fb33-5bf7-11ed-a252-085bd6358b67,2155,9719
Beta,1c83fbcd-5bf7-11ed-8ae8-085bd6358b67,9293,2150
Delta,1c83fc68-5bf7-11ed-be7f-085bd6358b67,1764,8079
Gamma,1c83fd03-5bf7-11ed-b760-085bd6358b67,5050,1518
Delta,1c83fd97-5bf7-11ed-a4e2-085bd6358b67,3790,5985
Gamma,1c83fe32-5bf7-11ed-bbce-085bd6358b67,9330,1033
Alpha,1c83fed2-5bf7-11ed-8f88-085bd6358b67,9362,9824
Gamma,1c83ff69-5bf7-11ed-a147-085bd6358b67,8269,8039
Delta,1c840004-5bf7-11ed-80c8-085bd6358b67,3937,9929
Delta,1c8400a0-5bf7-11ed-8f79-085bd6358b67,9781,5708
Delta,1c840135-5bf7-11ed-8e79-085bd6358b67,9981,8389
Delta,1c8401cc-5bf7-11ed-8c6d-085bd6358b67,7495,961
Delta,1c840264-5bf7-11ed-a960-085bd6358b67,9230,7611
Gamma,1c8402ff-5bf7-11ed-a559-085bd6358b67,4388,1714
Gamma,1c840395-5bf7-11ed-b719-085bd6358b67,6232,7025
Delta,1c840430-5bf7-11ed-b1bf-085bd6358b67,7887,7423
Delta,1c8404c4-5bf7-11ed-b0eb-085bd6358b67,392,4049
Beta,1c84055f-5bf7-11ed-916b-085bd6358b67,3969,6934
Delta,1c8405f7-5bf7-11ed-87d4-085bd6358b67,9783,8477
Delta,1c840699-5bf7-11ed-b2fc-085bd6358b67,5624,5839
Alpha,1c840735-5bf7-11ed-9c51-085bd6358b67,5061,1831
Alpha,1c8407cb-5bf7-11ed-99b8-085bd6358b67,4789,3813
Beta,1c840865-5bf7-11ed-9ef8-085bd6358b67,5756,2751
Alpha,1c8408fc-5bf7-11ed-8a5b-085bd6358b67,4363,9964
Beta,1c8409a2-5bf7-11ed-80fb-085bd6358b67,7455,5235
Gamma,1c840a3d-5bf7-11ed-b95d-085bd6358b67,4526,6213
Alpha,1c840ad6-5bf7-11ed-868e-085bd6358b67,5273,4472
Gamma,1c840b6c-5bf7-11ed-9dc3-085bd6358b67,5300,4384
Alpha,1c840c03-5bf7-11ed-9a89-085bd6358b67,6537,5874
Alpha,1c840c98-5bf7-11ed-9dbf-085bd6358b67,2648,5076
Delta,1c840d32-5bf7-11ed-906c-085bd6358b67,219,4739
Alpha,1c840dcd-5bf7-11ed-938f-085bd6358b67,9116,9742
Alpha,1c840e66-5bf7-11ed-9c90-085bd6358b67,6147,5630
Delta,1c840efc-5bf7-11ed-b06b-085bd6358b67,4515,5917
Alpha,1c840f97-5bf7-11ed-ad08-085bd6358b67,572,6271
Delta,1c84102f-5bf7-11ed-ac71-085bd6358b67,8808,8187
Beta,1c8410c5-5bf7-11ed-8c2e-085bd6358b67,2649,2472
Beta,1c84115d-5bf7-11ed-9e33-085bd6358b67,9723,5358
Beta,1c8411f3-5bf7-11ed-9c09-085bd6358b67,5841,1833
Alpha,1c84128d-5bf7-11ed-857b-085bd6358b67,7289,3244
Gamma,1c841328-5bf7-11ed-b59e-085bd6358b67,9397,6623
Alpha,1c8413c1-5bf7-11ed-9e22-085bd6358b67,2946,2772
Delta,1c84145a-5bf7-11ed-b3ac-085bd6358b67,7387,4335
Gamma,1c8414f1-5bf7-11ed-b680-085bd6358b67,3008,9441
Gamma,1c841586-5bf7-11ed-977f-085bd6358b67,1713,9432
Delta,1c841621-5bf7-11ed-8943-085bd6358b67,4826,5049
Alpha,1c8416ba-5bf7-11ed-afc0-085bd6358b67,5845,3260
Delta,1c841752-5bf7-11ed-8b0a-085bd6358b67,816,7247
Alpha,1c8417e6-5bf7-11ed-a095-085bd6358b67,8343,8694
Beta,1c84187f-5bf7-11ed-b9cd-085bd6358b67,5870,4807
Alpha,1c84192c-5bf7-11ed-b24d-085bd6358b67,6436,7750
Delta,1c8419c5-5bf7-11ed-8b25-085bd6358b67,4546,5963
Gamma,1c841a5d-5bf7-11ed-8815-085bd6358b67,999,1490
Alpha,1c841af3-5bf7-11ed-b07f-085bd6358b67,5586,2765
Gamma,1c841b94-5bf7-11ed-ae5b-085bd6358b67,5439,732
Delta,1c841c2e-5bf7-11ed-854a-085bd6358b67,5926,9405
Gamma,1c841cc5-5bf7-11ed-9afc-085bd6358b67,3047,8760
Beta,1c841d80-5bf7-11ed-bd76-085bd6358b67,6098,5367
Gamma,1c841e32-5bf7-11ed-8ebe-085bd6358b67,7811,1564
Beta,1c841ed7-5bf7-11ed-b070-085bd6358b67,5634,9746
Gamma,1c841f70-5bf7-11ed-ae06-085bd6358b67,8052,7143
Alpha,1c842008-5bf7-11ed-9196-085bd6358b67,6300,4630
Delta,1c84209d-5bf7-11ed-b3b9-085bd6358b67,9448,5522
Alpha,1c842141-5bf7-11ed-b220-085bd6358b67,9560,6284
Beta,1c8421e0-5bf7-11ed-959e-085bd6358b67,835,3153
Beta,1c842278-5bf7-11ed-ab1e-085bd6358b67,5338,9245
Delta,1c842330-5bf7-11ed-94fd-085bd6358b67,5930,7190
Alpha,1c8423cc-5bf7-11ed-b130-085bd6358b67,1218,1945
Gamma,1c842469-5bf7-11ed-b083-085bd6358b67,3170,9009
Alpha,1c842508-5bf7-11ed-b68e-085bd6358b67,2851,3038
Gamma,1c8425bb-5bf7-11ed-a131-085bd6358b67,6949,9500
Gamma,1c842652-5bf7-11ed-aed3-085bd6358b67,6787,4185
Delta,1c8426ed-5bf7-11ed-86be-085bd6358b67,2698,5929
Gamma,1c842786-5bf7-11ed-864d-085bd6358b67,5981,6506
Gamma,1c84281e-5bf7-11ed-b877-085bd6358b67,5213,8848
Alpha,1c8428b9-5bf7-11ed-8dd3-085bd6358b67,7108,9667
Beta,1c842953-5bf7-11ed-acd2-085bd6358b67,4068,1712
Delta,1c8429e8-5bf7-11ed-94b5-085bd6358b67,6950,320
Gamma,1c842a83-5bf7-11ed-9faf-085bd6358b67,7075,8752
Gamma,1c842b1a-5bf7-11ed-96fa-085bd6358b67,8986,4114
Delta,1c842bbd-5bf7-11ed-8d9b-085bd6358b67,9088,878
Beta,1c842c55-5bf7-11ed-84b4-085bd6358b67,603,2131
Delta,1c842d08-5bf7-11ed-89bc-085bd6358b67,9178,2026
Alpha,1c842d9f-5bf7-11ed-bc2b-085bd6358b67,9523,4679
Delta,1c842e34-5bf7-11ed-9dce-085bd6358b67,2827,9003
Beta,1c842ecd-5bf7-11ed-822b-085bd6358b67,118,3644
Alpha,1c842f66-5bf7-11ed-8f1a-085bd6358b67,9561,6632
Gamma,1c843004-5bf7-11ed-a166-085bd6358b67,8195,9
Alpha,1c84309c-5bf7-11ed-acb5-085bd6358b67,4184,9894
Alpha,1c843134-5bf7-11ed-8f9c-085bd6358b67,5914,2584
Beta,1c8431ce-5bf7-11ed-aa7d-085bd6358b67,7505,6708
Alpha,1c843267-5bf7-11ed-8135-085bd6358b67,794,5103
Gamma,1c843305-5bf7-11ed-b0c0-085bd6358b67,8576,8885
Alpha,1c8433a0-5bf7-11ed-834b-085bd6358b67,8261,5516
Delta,1c843438-5bf7-11ed-990b-085bd6358b67,3633,4653
Delta,1c8434cf-5bf7-11ed-bedc-085bd6358b67,8533,7516
Beta,1c843567-5bf7-11ed-85df-085bd6358b67,4264,737
Alpha,1c8435fd-5bf7-11ed-825b-085bd6358b67,834,5990
Delta,1c843697-5bf7-11ed-9c42-085bd6358b67,3194,9221
Delta,1c843734-5bf7-11ed-84fc-085bd6358b67,2401,2521
Delta,1c8437d1-5bf7-11ed-938b-085bd6358b67,9695,1139
Alpha,1c843867-5bf7-11ed-9f7d-085bd6358b67,7637,6517
Beta,1c843903-5bf7-11ed-819b-085bd6358b67,8200,8772
Beta,1c8439db-5bf7-11ed-9b69-085bd6358b67,8189,3728
Gamma,1c843a75-5bf7-11ed-aa63-085bd6358b67,7600,4512
Gamma,1c843b15-5bf7-11ed-8ca7-085bd6358b67,5909,8942
Beta,1c843bac-5bf7-11ed-aea0-085bd6358b67,6017,8755
Beta,1c843c43-5bf7-11ed-8555-085bd6358b67,3668,8101
Alpha,1c843cdb-5bf7-11ed-a7ce-085bd6358b67,6787,3533
Delta,1c843d80-5bf7-11ed-b61d-085bd6358b67,2755,1534
Beta,1c843e1b-5bf7-11ed-9af0-085bd6358b67,6581,1301
Beta,1c843eb1-5bf7-11ed-b501-085bd6358b67,3236,6276
Beta,1c843f47-5bf7-11ed-9de8-085bd6358b67,857,8224
Delta,1c843feb-5bf7-11ed-b44a-085bd6358b67,2858,2851
Delta,1c844084-5bf7-11ed-8695-085bd6358b67,3305,2819
Gamma,1c84411f-5bf7-11ed-ba41-085bd6358b67,1839,2997
Gamma,1c8441bf-5bf7-11ed-a182-085bd6358b67,9490,5777
Alpha,1c844256-5bf7-11ed-a02e-085bd6358b67,2597,835
Beta,1c8442f3-5bf7-11ed-b976-085bd6358b67,2279,2267
Gamma,1c84438c-5bf7-11ed-a092-085bd6358b67,3696,6429
Delta,1c844425-5bf7-11ed-b775-085bd6358b67,7719,5303
Delta,1c8444be-5bf7-11ed-88e6-085bd6358b67,5888,6062
Alpha,1c844557-5bf7-11ed-bab6-085bd6358b67,57,9899
Alpha,1c8445f1-5bf7-11ed-8e6c-085bd6358b67,662,9148
Beta,1c844686-5bf7-11ed-a7db-085bd6358b67,6221,8014
Delta,1c844720-5bf7-11ed-92ac-085bd6358b67,296,1936
Gamma,1c8447ba-5bf7-11ed-b695-085bd6358b67,3833,7183
Beta,1c844866-5bf7-11ed-8516-085bd6358b67,998,4416
Alpha,1c844904-5bf7-11ed-bba7-085bd6358b67,957,7227
Beta,1c8449bb-5bf7-11ed-9d23-085bd6358b67,3308,3299
Alpha,1c844a57-5bf7-11ed-80a6-085bd6358b67,3040,7996
Gamma,1c844aef-5bf7-11ed-bbb8-085bd6358b67,4498,1094
Alpha,1c844b8d-5bf7-11ed-8f1c-085bd6358b67,2290,140
Delta,1c844c25-5bf7-11ed-86ff-085bd6358b67,8162,6214
Gamma,1c844cc0-5bf7-11ed-94c4-085bd6358b67,9386,9017
Alpha,1c844d58-5bf7-11ed-8445-085bd6358b67,3409,1843
Gamma,1c844def-5bf7-11ed-9910-085bd6358b67,9366,962
Delta,1c844e8d-5bf7-11ed-96a0-085bd6358b67,7135,7282
Beta,1c844f29-5bf7-11ed-8c03-085bd6358b67,3515,9928
Beta,1c844fc3-5bf7-11ed-ad21-085bd6358b67,1743,7181
Gamma,1c845063-5bf7-11ed-95ab-085bd6358b67,1197,7
Delta,1c8450fc-5bf7-11ed-9a9a-085bd6358b67,6751,4189
Beta,1c845197-5bf7-11ed-a234-085bd6358b67,9137,825
Alpha,1c845233-5bf7-11ed-b60b-085bd6358b67,4979,9250
Gamma,1c8452cb-5bf7-11ed-bd2b-085bd6358b67,9316,7536
Alpha,1c84536f-5bf7-11ed-b86e-085bd6358b67,7054,6382
Alpha,1c845409-5bf7-11ed-83db-085bd6358b67,6059,6524
Alpha,1c8454a5-5bf7-11ed-8a94-085bd6358b67,2158,9333
Gamma,1c84553e-5bf7-11ed-8d37-085bd6358b67,2795,7101
Gamma,1c8455d9-5bf7-11ed-869b-085bd6358b67,1216,8724
Gamma,1c845672-5bf7-11ed-9fee-085bd6358b67,5973,3277
Alpha,1c84570d-5bf7-11ed-bba5-085bd6358b67,7475,7471
Beta,1c8457b5-5bf7-11ed-9c2e-085bd6358b67,6494,4549
Delta,1c845850-5bf7-11ed-b7a2-085bd6358b67,4120,6376
Beta,1c8458fa-5bf7-11ed-be4c-085bd6358b67,4643,5197
Alpha,1c845994-5bf7-11ed-be18-085bd6358b67,1878,3972
Beta,1c845a2e-5bf7-11ed-a006-085bd6358b67,2816,3865
Beta,1c845ac8-5bf7-11ed-8aa4-085bd6358b67,1286,7234
Gamma,1c845b60-5bf7-11ed-b938-085bd6358b67,6679,5038
Delta,1c845bfa-5bf7-11ed-9fd8-085bd6358b67,7372,9916
Gamma,1c845c92-5bf7-11ed-88ef-085bd6358b67,2274,9392
Delta,1c845d2b-5bf7-11ed-8182-085bd6358b67,8418,8001
Gamma,1c845dc3-5bf7-11ed-a906-085bd6358b67,7044,4772
Beta,1c845e5f-5bf7-11ed-b5f0-085bd6358b67,4442,8373
Alpha,1c845eff-5bf7-11ed-b838-085bd6358b67,9801,115
Gamma,1c845f9c-5bf7-11ed-8a82-085bd6358b67,642,6505
Alpha,1c846035-5bf7-11ed-88d5-085bd6358b67,1682,4983
Beta,1c8460cf-5bf7-11ed-b24b-085bd6358b67,3140,9136
Beta,1c846168-5bf7-11ed-95e5-085bd6358b67,8942,6623
Beta,1c8461ff-5bf7-11ed-a6bf-085bd6358b67,7317,5418
Beta,1c84629f-5bf7-11ed-b9a1-085bd6358b67,800,7162
Beta,1c84633a-5bf7-11ed-9d48-085bd6358b67,5667,5602
Beta,1c8463d1-5bf7-11ed-9149-085bd6358b67,3000,7415
Gamma,1c84646a-5bf7-11ed-b97e-085bd6358b67,9291,9746
Alpha,1c846502-5bf7-11ed-b31c-085bd6358b67,5949,2483
Gamma,1c84659f-5bf7-11ed-9136-085bd6358b67,2209,1851
Delta,1c846642-5bf7-11ed-a7a6-085bd6358b67,9197,7976
Delta,1c8466df-5bf7-11ed-9184-085bd6358b67,6333,5983
Beta,1c84677a-5bf7-11ed-a1eb-085bd6358b67,6299,1144
Alpha,1c846815-5bf7-11ed-acbb-085bd6358b67,3873,4112
Alpha,1c8468b0-5bf7-11ed-aec9-085bd6358b67,4378,9914
Alpha,1c846949-5bf7-11ed-907f-085bd6358b67,3103,1569
Beta,1c8469e4-5bf7-11ed-b8b4-085bd6358b67,2976,6840
Gamma,1c846a81-5bf7-11ed-8443-085bd6358b67,2871,5332
Beta,1c846b1c-5bf7-11ed-b1ee-085bd6358b67,3954,5572
Gamma,1c846bb8-5bf7-11ed-9982-085bd6358b67,3910,8646
Beta,1c846c53-5bf7-11ed-a891-085bd6358b67,4501,8860
Alpha,1c846cea-5bf7-11ed-bfb0-085bd6358b67,4491,1431
Alpha,1c846d7f-5bf7-11ed-9779-085bd6358b67,8220,7401
Alpha,1c846e1c-5bf7-11ed-b1d6-085bd6358b67,1226,8777
Gamma,1c846eb5-5bf7-11ed-b167-085bd6358b67,6656,3847
Gamma,1c846f4d-5bf7-11ed-b7e2-085bd6358b67,4141,8976
Alpha,1c846fe4-5bf7-11ed-8a60-085bd6358b67,5426,6951
Gamma,1c84707d-5bf7-11ed-b3b5-085bd6358b67,7481,1123
Beta,1c847123-5bf7-11ed-bdab-085bd6358b67,7926,6629
Gamma,1c8471bc-5bf7-11ed-9e90-085bd6358b67,9506,3746
Beta,1c847258-5bf7-11ed-9f61-085bd6358b67,6207,105
Beta,1c8472f7-5bf7-11ed-89ce-085bd6358b67,3766,4276
Gamma,1c84738e-5bf7-11ed-a938-085bd6358b67,376,8940
Gamma,1c84742f-5bf7-11ed-badd-085bd6358b67,6947,622
Alpha,1c8474c7-5bf7-11ed-80bc-085bd6358b67,3621,5429
Beta,1c84762a-5bf7-11ed-9b05-085bd6358b67,3188,917
Alpha,1c8476ca-5bf7-11ed-b796-085bd6358b67,2109,364
Delta,1c847765-5bf7-11ed-b4fe-085bd6358b67,5748,156
Delta,1c8477ff-5bf7-11ed-94d5-085bd6358b67,5552,6002
Beta,1c847898-5bf7-11ed-870a-085bd6358b67,4623,6489
Delta,1c847938-5bf7-11ed-98ec-085bd6358b67,2637,3063
Alpha,1c8479d5-5bf7-11ed-b8a5-085bd6358b67,4491,8453
Delta,1c847a78-5bf7-11ed-b860-085bd6358b67,3778,2077
Delta,1c847b12-5bf7-11ed-b05d-085bd6358b67,6577,3992
Alpha,1c847ba9-5bf7-11ed-8155-085bd6358b67,8695,3064
Alpha,1c847c40-5bf7-11ed-93cc-085bd6358b67,3957,8653
Beta,1c847cda-5bf7-11ed-bb4c-085bd6358b67,7843,8891
Gamma,1c847d74-5bf7-11ed-83e8-085bd6358b67,7686,688
Delta,1c847e0c-5bf7-11ed-bce6-085bd6358b67,6888,3190
Gamma,1c847ea2-5bf7-11ed-8051-085bd6358b67,3165,4425
Delta,1c847f3c-5bf7-11ed-b931-085bd6358b67,5819,8173
Delta,1c847fd6-5bf7-11ed-8e66-085bd6358b67,3641,1316
Beta,1c84806d-5bf7-11ed-8cf7-085bd6358b67,9526,9721
Delta,1c84810a-5bf7-11ed-a46d-085bd6358b67,2714,6590
Alpha,1c8481a0-5bf7-11ed-82a8-085bd6358b67,1228,6468
Gamma,1c848239-5bf7-11ed-b5b4-085bd6358b67,1467,4312
Gamma,1c8482d1-5bf7-11ed-893e-085bd6358b67,3300,2633
Beta,1c848373-5bf7-11ed-a0c2-085bd6358b67,8914,9423
Delta,1c84840d-5bf7-11ed-a28c-085bd6358b67,8105,7889
Beta,1c8484a5-5bf7-11ed-bbcf-085bd6358b67,6388,5527
Alpha,1c84853d-5bf7-11ed-a9d2-085bd6358b67,2219,4149
Gamma,1c8485d6-5bf7-11ed-8f8f-085bd6358b67,4432,2425
Alpha,1c84866d-5bf7-11ed-8aa7-085bd6358b67,8654,1776
Delta,1c848705-5bf7-11ed-993f-085bd6358b67,9646,5733
Delta,1c84879e-5bf7-11ed-818b-085bd6358b67,1029,9306
Alpha,1c848839-5bf7-11ed-9df1-085bd6358b67,6080,6876
Beta,1c8488d2-5bf7-11ed-99f4-085bd6358b67,6518,8685
Gamma,1c84896d-5bf7-11ed-82d6-085bd6358b67,4018,678
Delta,1c848a04-5bf7-11ed-8eb0-085bd6358b67,8321,9889
Alpha,1c848a9a-5bf7-11ed-8169-085bd6358b67,7769,3405
Beta,1c848b32-5bf7-11ed-a01b-085bd6358b67,5389,9382
Gamma,1c848be4-5bf7-11ed-9724-085bd6358b67,3628,5328
Alpha,1c848c8a-5bf7-11ed-a0c4-085bd6358b67,1825,7231
Gamma,1c848d33-5bf7-11ed-839a-085bd6358b67,4340,5980
Beta,1c848dcf-5bf7-11ed-a302-085bd6358b67,7137,5604
Alpha,1c848e6b-5bf7-11ed-83e1-085bd6358b67,2451,2426
Beta,1c848f02-5bf7-11ed-97d0-085bd6358b67,8206,5779
Delta,1c848f9e-5bf7-11ed-895b-085bd6358b67,3342,926
Beta,1c849037-5bf7-11ed-bfd5-085bd6358b67,4943,999
Alpha,1c8490d0-5bf7-11ed-b74c-085bd6358b67,7946,1868
Alpha,1c849166-5bf7-11ed-9c63-085bd6358b67,1381,7683
Beta,1c8491ff-5bf7-11ed-9a9c-085bd6358b67,2296,693
Beta,1c849298-5bf7-11ed-8d21-085bd6358b67,2095,3848
Gamma,1c849334-5bf7-11ed-aba3-085bd6358b67,1824,7057
Gamma,1c8493de-5bf7-11ed-a855-085bd6358b67,4235,5893
Beta,1c849476-5bf7-11ed-b1ff-085bd6358b67,7630,5446
Alpha,1c849512-5bf7-11ed-a884-085bd6358b67,7040,8978
Beta,1c8495ac-5bf7-11ed-90f6-085bd6358b67,6978,9446
Beta,1c849646-5bf7-11ed-a211-085bd6358b67,2842,5681
Beta,1c8496e1-5bf7-11ed-93d1-085bd6358b67,7005,9651
Beta,1c849778-5bf7-11ed-8891-085bd6358b67,6898,2336
Alpha,1c849810-5bf7-11ed-84bb-085bd6358b67,662,7591
Delta,1c8498a8-5bf7-11ed-a5b8-085bd6358b67,8128,5945
Gamma,1c849942-5bf7-11ed-9741-085bd6358b67,5145,5582
Alpha,1c8499dc-5bf7-11ed-ae00-085bd6358b67,4178,5307
Delta,1c849a77-5bf7-11ed-9b57-085bd6358b67,3243,7986
Beta,1c849b11-5bf7-11ed-bc32-085bd6358b67,9800,595
Gamma,1c849bac-5bf7-11ed-8c12-085bd6358b67,3646,7457
Alpha,1c849c47-5bf7-11ed-86d2-085bd6358b67,9109,6685
Gamma,1c849cdf-5bf7-11ed-94ae-085bd6358b67,6239,75
Alpha,1c849d7e-5bf7-11ed-889e-085bd6358b67,7061,2309
Alpha,1c849e1c-5bf7-11ed-b65c-085bd6358b67,6035,1161
Beta,1c849eb3-5bf7-11ed-aac6-085bd6358b67,3156,1971
Alpha,1c849f55-5bf7-11ed-8e3a-085bd6358b67,665,7800
Alpha,1c849ff2-5bf7-11ed-a6d0-085bd6358b67,9999,7624
Delta,1c84a095-5bf7-11ed-a22c-085bd6358b67,8149,7521
Delta,1c84a12e-5bf7-11ed-a594-085bd6358b67,4650,8085
Beta,1c84a1c5-5bf7-11ed-82d5-085bd6358b67,8729,8828
Beta,1c84a260-5bf7-11ed-8565-085bd6358b67,4780,471
